seed,sigma,correlation,estimator,corr_theta,spear_theta,corr_beta,spear_beta,corr_X_missing,rmse_theta,rmse_beta,rmse_X
44,6.0,theta,Day,0.732231,0.739283,0.600892,0.641373,0.151146,1.168985,1.693406,2.48183
44,6.0,theta,Imp,0.769414,0.758447,0.798367,0.788775,0.189759,1.097309,1.295355,2.44965
45,6.0,theta,EM,0.516011,0.488483,0.887159,0.864536,0.139743,1.504829,0.876171,2.45121
45,6.0,theta,Day,0.516009,0.488356,0.316288,0.250651,0.048846,1.504832,1.393941,2.513195
45,6.0,theta,Imp,0.638161,0.625615,0.834187,0.80714,0.138793,1.364878,0.888484,2.465375
46,6.0,theta,EM,0.741013,0.755835,0.861257,0.805217,0.206263,1.385757,1.103101,2.454338
46,6.0,theta,Day,0.741012,0.755746,0.32091,0.383349,0.134962,1.385759,1.5324,2.508235
46,6.0,theta,Imp,0.793013,0.812072,0.844967,0.802958,0.190752,1.284946,1.024208,2.47373
47,6.0,theta,EM,0.839863,0.83388,0.910982,0.903478,0.214919,1.262952,1.604309,2.36796
47,6.0,theta,Day,0.839863,0.83372,0.631328,0.604512,0.082691,1.262952,1.99116,2.439537
47,6.0,theta,Imp,0.879621,0.882879,0.900255,0.886907,0.214115,1.095774,1.405364,2.401155
48,6.0,theta,EM,0.727536,0.734208,0.847428,0.847576,0.185181,1.248241,1.356304,2.396312
48,6.0,theta,Day,0.727536,0.733804,0.406013,0.287512,0.036887,1.248242,1.840662,2.49153
48,6.0,theta,Imp,0.755292,0.760487,0.918685,0.942379,0.186236,1.194062,1.167031,2.407889
49,6.0,theta,EM,0.752338,0.720947,0.829074,0.768428,0.197455,1.323611,1.098335,2.460429
49,6.0,theta,Day,0.752337,0.721108,0.124266,0.184302,0.126632,1.323612,1.518723,2.511781
49,6.0,theta,Imp,0.775265,0.748026,0.663615,0.585112,0.16037,1.279048,1.191582,2.480012
0,6.0,beta,EM,0.726834,0.729273,0.718203,0.605217,0.235328,1.305565,1.149206,2.44031
0,6.0,beta,Day,0.726834,0.729999,0.081662,0.03686,0.202896,1.305565,1.4798,2.484919
0,6.0,beta,Imp,0.726206,0.725403,0.705159,0.587212,0.234475,1.307326,1.158534,2.44055
1,6.0,beta,EM,0.69715,0.617631,0.851893,0.871059,0.276029,1.28638,1.195305,2.448541
1,6.0,beta,Day,0.69715,0.619949,0.26878,0.243279,0.18275,1.286381,1.730234,2.537208
1,6.0,beta,Imp,0.698523,0.631123,0.854758,0.884248,0.275406,1.283003,1.199953,2.449121
2,6.0,beta,EM,0.835953,0.804285,0.896818,0.86584,0.303841,1.286296,1.05397,2.429864
2,6.0,beta,Day,0.835953,0.802835,0.349677,0.265396,0.273982,1.286296,1.570961,2.492946
2,6.0,beta,Imp,0.836433,0.806466,0.884035,0.865594,0.296138,1.288885,1.077291,2.432877
3,6.0,beta,EM,0.714048,0.671344,0.888126,0.830435,0.313823,1.624979,1.548938,2.393376
3,6.0,beta,Day,0.714048,0.672326,0.531217,0.567652,0.201308,1.624979,2.102742,2.500288
3,6.0,beta,Imp,0.696929,0.654843,0.914665,0.868639,0.311762,1.63871,1.503538,2.397144
4,6.0,beta,EM,0.61914,0.658598,0.794943,0.755382,0.278262,1.580004,1.249409,2.439359
4,6.0,beta,Day,0.619139,0.657791,0.43159,0.390721,0.215108,1.580005,1.629714,2.507098
4,6.0,beta,Imp,0.641201,0.68136,0.807579,0.765819,0.285502,1.552984,1.234824,2.438214
5,6.0,beta,EM,0.660006,0.620765,0.823884,0.762609,0.244436,1.436397,0.953301,2.377399
5,6.0,beta,Day,0.660006,0.620725,0.254645,0.265396,0.175766,1.436397,1.430287,2.45888
5,6.0,beta,Imp,0.662351,0.6236,0.825906,0.804698,0.244945,1.433275,0.954453,2.37621
6,6.0,beta,EM,0.785883,0.791631,0.825684,0.842357,0.239537,1.334551,1.19529,2.372827
6,6.0,beta,Day,0.785883,0.789869,0.498378,0.398093,0.178633,1.334551,1.574145,2.436972
6,6.0,beta,Imp,0.779756,0.785124,0.835383,0.860374,0.237234,1.324859,1.153759,2.380968
7,6.0,beta,EM,0.774164,0.739423,0.874816,0.893867,0.305086,1.182055,1.238505,2.375027
7,6.0,beta,Day,0.774164,0.739179,0.328756,0.272768,0.26504,1.182055,1.809794,2.456844
7,6.0,beta,Imp,0.757398,0.726239,0.86937,0.869206,0.297041,1.206469,1.258076,2.379589
8,6.0,beta,EM,0.718613,0.705876,0.890467,0.871304,0.323677,1.720833,0.89977,2.386283
8,6.0,beta,Day,0.718613,0.707607,0.258069,0.265396,0.201355,1.720833,1.44991,2.488515
8,6.0,beta,Imp,0.725957,0.728966,0.894366,0.880139,0.322117,1.709512,0.901389,2.387732
9,6.0,beta,EM,0.617287,0.540263,0.754896,0.808613,0.141445,1.5772,1.128122,2.466338
9,6.0,beta,Day,0.617287,0.539899,0.469318,0.493931,0.158901,1.5772,1.476682,2.499445
9,6.0,beta,Imp,0.598892,0.521904,0.80835,0.860561,0.151871,1.593281,1.05484,2.466544
10,6.0,beta,EM,0.753398,0.797705,0.906085,0.896522,0.174077,1.134129,1.125302,2.439857
10,6.0,beta,Day,0.753398,0.795826,0.704676,0.715093,0.134621,1.134129,1.514268,2.496524
10,6.0,beta,Imp,0.74404,0.764675,0.907403,0.903353,0.152589,1.135184,1.114129,2.449086
11,6.0,beta,EM,0.726288,0.675697,0.841779,0.782609,0.287089,1.27418,1.355057,2.417418
11,6.0,beta,Day,0.726289,0.674717,0.237202,0.287512,0.20957,1.27418,1.911868,2.509767
11,6.0,beta,Imp,0.704418,0.644061,0.840781,0.765449,0.277832,1.302602,1.363678,2.420655
12,6.0,beta,EM,0.743845,0.752879,0.893345,0.886087,0.335427,1.341084,1.3869,2.366061
12,6.0,beta,Day,0.743845,0.752022,0.672136,0.626628,0.298341,1.341084,1.765961,2.42956
12,6.0,beta,Imp,0.667363,0.679279,0.893427,0.891304,0.305903,1.424223,1.418444,2.382904
13,6.0,beta,EM,0.835406,0.800189,0.874675,0.834964,0.305958,1.293319,0.885084,2.384149
13,6.0,beta,Day,0.835406,0.801673,0.253212,0.243279,0.227939,1.293319,1.338861,2.453403
13,6.0,beta,Imp,0.83527,0.786198,0.877068,0.829926,0.307299,1.29004,0.882648,2.384583
14,6.0,beta,EM,0.745249,0.722612,0.924022,0.942609,0.361748,1.565611,1.362884,2.311349
14,6.0,beta,Day,0.745249,0.722326,0.612837,0.582396,0.219683,1.565612,1.953693,2.458247
14,6.0,beta,Imp,0.727643,0.685569,0.923675,0.93913,0.353907,1.569635,1.363752,2.3219
15,6.0,beta,EM,0.805191,0.801312,0.802112,0.662027,0.309118,1.350341,1.146884,2.42012
15,6.0,beta,Day,0.805191,0.798538,0.477239,0.449698,0.274489,1.350341,1.478787,2.470145
15,6.0,beta,Imp,0.808936,0.802758,0.784109,0.600087,0.297767,1.349026,1.169616,2.424686
16,6.0,beta,EM,0.763357,0.740548,0.855658,0.814783,0.269673,1.260185,1.427297,2.409333
16,6.0,beta,Day,0.763357,0.742059,0.48083,0.486558,0.225056,1.260185,1.935301,2.491876
16,6.0,beta,Imp,0.752591,0.738768,0.83638,0.780604,0.244097,1.27627,1.46058,2.419814
17,6.0,beta,EM,0.706092,0.679163,0.834118,0.823478,0.289705,1.596297,1.277677,2.396001
17,6.0,beta,Day,0.706092,0.680386,0.707651,0.707721,0.245862,1.596297,1.453027,2.431493
17,6.0,beta,Imp,0.703497,0.680151,0.83544,0.833913,0.274568,1.581115,1.232046,2.411285
18,6.0,beta,EM,0.74404,0.698187,0.794349,0.82087,0.204733,1.480109,1.271378,2.439158
18,6.0,beta,Day,0.74404,0.697364,0.664652,0.692977,0.181822,1.480109,1.532638,2.484311
18,6.0,beta,Imp,0.735927,0.685796,0.802383,0.816442,0.195218,1.47143,1.243461,2.447457
19,6.0,beta,EM,0.775247,0.714397,0.859682,0.807826,0.346485,1.250629,1.182041,2.389583
19,6.0,beta,Day,0.775247,0.716213,0.276143,0.317,0.322942,1.250629,1.714399,2.462857
19,6.0,beta,Imp,0.772951,0.708986,0.861576,0.811399,0.34458,1.252454,1.179426,2.390892
20,6.0,beta,EM,0.738016,0.764834,0.852242,0.813139,0.300188,1.632021,1.206404,2.420149
20,6.0,beta,Day,0.738016,0.763849,0.480333,0.449698,0.23536,1.632021,1.589877,2.482611
20,6.0,beta,Imp,0.708609,0.740126,0.834707,0.760558,0.285572,1.683822,1.261424,2.422414
21,6.0,beta,EM,0.750707,0.749785,0.894911,0.88,0.313986,1.353542,1.258671,2.392083
21,6.0,beta,Day,0.750707,0.750215,0.409417,0.398093,0.23518,1.353542,1.758577,2.47135
21,6.0,beta,Imp,0.743813,0.743449,0.90721,0.895757,0.308268,1.361677,1.251331,2.396416
22,6.0,beta,EM,0.785432,0.783456,0.690801,0.663188,0.319032,1.679947,1.110037,2.380652
22,6.0,beta,Day,0.785432,0.782655,0.236805,0.191675,0.28584,1.679947,1.431264,2.444251
22,6.0,beta,Imp,0.776515,0.773849,0.665443,0.657099,0.316761,1.693278,1.134291,2.382145
23,6.0,beta,EM,0.768587,0.766751,0.838802,0.836522,0.302917,1.507089,1.134358,2.43563
23,6.0,beta,Day,0.768587,0.768921,0.16207,0.103209,0.198844,1.507089,1.594845,2.514755
23,6.0,beta,Imp,0.775401,0.769396,0.833827,0.837756,0.313346,1.497265,1.141357,2.431825
24,6.0,beta,EM,0.808839,0.828616,0.920554,0.89913,0.305579,1.566694,1.167565,2.369891
24,6.0,beta,Day,0.808838,0.827678,0.571493,0.479186,0.228047,1.566694,1.701469,2.461093
24,6.0,beta,Imp,0.80712,0.793128,0.923927,0.910435,0.304092,1.530373,1.139806,2.378396
25,6.0,beta,EM,0.719306,0.716016,0.880447,0.905611,0.282282,1.366539,1.27074,2.383229
25,6.0,beta,Day,0.719306,0.716574,0.573007,0.545535,0.237198,1.366539,1.696023,2.449301
25,6.0,beta,Imp,0.729565,0.741462,0.881485,0.901724,0.272095,1.344478,1.267298,2.390837
26,6.0,beta,EM,0.811005,0.776549,0.903179,0.911937,0.338854,1.784555,1.36443,2.392783
26,6.0,beta,Day,0.811005,0.778738,0.475168,0.375977,0.243845,1.784555,1.913448,2.493106
26,6.0,beta,Imp,0.803497,0.779558,0.918621,0.925821,0.33566,1.782387,1.323077,2.398363
27,6.0,beta,EM,0.818507,0.805285,0.959909,0.948467,0.315256,1.187624,0.851756,2.387665
27,6.0,beta,Day,0.818507,0.805796,0.458005,0.464442,0.277738,1.187624,1.417731,2.454151
27,6.0,beta,Imp,0.816188,0.811871,0.938526,0.937568,0.304911,1.186946,0.872777,2.39497
28,6.0,beta,EM,0.716718,0.721852,0.91105,0.905849,0.37621,1.515173,1.30275,2.338542
28,6.0,beta,Day,0.716718,0.723862,0.552207,0.545535,0.282545,1.515173,1.864853,2.450654
28,6.0,beta,Imp,0.686959,0.699472,0.911424,0.916449,0.359507,1.545339,1.326311,2.352244
29,6.0,beta,EM,0.834453,0.753185,0.849919,0.781739,0.2476,1.479722,1.010909,2.440659
29,6.0,beta,Day,0.834453,0.752796,0.21483,0.228535,0.207906,1.479722,1.468229,2.497434
29,6.0,beta,Imp,0.827767,0.742244,0.861989,0.7866,0.255957,1.482914,0.974476,2.440086
30,6.0,beta,EM,0.80398,0.829659,0.850388,0.824348,0.276939,1.268976,1.188219,2.39794
30,6.0,beta,Day,0.80398,0.830504,0.557823,0.626628,0.248383,1.268975,1.560271,2.452033
30,6.0,beta,Imp,0.757769,0.800701,0.852485,0.814444,0.255115,1.321697,1.188035,2.40897
31,6.0,beta,EM,0.724427,0.721389,0.875684,0.86845,0.252841,1.223558,1.255997,2.481391
31,6.0,beta,Day,0.724427,0.72292,0.589188,0.575024,0.189848,1.223558,1.639897,2.542735
31,6.0,beta,Imp,0.731714,0.742667,0.865574,0.86671,0.24404,1.212929,1.274218,2.485259
32,6.0,beta,EM,0.764752,0.772548,0.939847,0.930435,0.334851,1.509046,1.334958,2.404455
32,6.0,beta,Day,0.764752,0.771479,0.452052,0.405465,0.230789,1.509046,1.973501,2.515207
32,6.0,beta,Imp,0.735782,0.733307,0.939347,0.931072,0.331812,1.530621,1.330255,2.409199
33,6.0,beta,EM,0.702503,0.696582,0.861427,0.877391,0.31986,1.341332,1.483353,2.430083
33,6.0,beta,Day,0.702504,0.697139,0.755504,0.77407,0.265865,1.341332,1.736623,2.488212
33,6.0,beta,Imp,0.638315,0.668631,0.862543,0.882315,0.295203,1.412265,1.475844,2.445665
34,6.0,beta,EM,0.646524,0.631095,0.909785,0.909565,0.184305,1.298371,1.118181,2.419637
34,6.0,beta,Day,0.646524,0.625049,0.514114,0.449698,0.138288,1.29837,1.649373,2.48874
34,6.0,beta,Imp,0.584061,0.577927,0.911847,0.922341,0.17444,1.357891,1.108836,2.425475
35,6.0,beta,EM,0.793419,0.758114,0.865005,0.776256,0.291436,1.468601,1.266785,2.375533
35,6.0,beta,Day,0.79342,0.758066,0.468513,0.353861,0.252102,1.468601,1.668667,2.430422
35,6.0,beta,Imp,0.77569,0.740844,0.870486,0.756145,0.289253,1.488522,1.248524,2.379569
36,6.0,beta,EM,0.629426,0.679634,0.900413,0.926957,0.270961,1.316797,1.095362,2.40764
36,6.0,beta,Day,0.629425,0.681996,0.388495,0.353861,0.200917,1.316798,1.630881,2.481408
36,6.0,beta,Imp,0.63069,0.679972,0.903125,0.929565,0.269059,1.313635,1.101754,2.409269
37,6.0,beta,EM,0.771991,0.788696,0.800622,0.823837,0.280983,1.471887,1.267087,2.446591
37,6.0,beta,Day,0.771991,0.788568,0.360521,0.375977,0.220746,1.471887,1.66604,2.511865
37,6.0,beta,Imp,0.773716,0.797614,0.829358,0.836562,0.284682,1.469056,1.243375,2.44593
38,6.0,beta,EM,0.630257,0.593425,0.941014,0.928463,0.2581,1.578733,1.080466,2.452191
38,6.0,beta,Day,0.630256,0.595325,0.657861,0.611884,0.234048,1.578733,1.507583,2.500221
38,6.0,beta,Imp,0.664186,0.636661,0.926705,0.927795,0.232522,1.536901,1.114648,2.463708
39,6.0,beta,EM,0.848876,0.837395,0.837355,0.781474,0.231236,1.128876,1.204432,2.402356
39,6.0,beta,Day,0.848876,0.838659,0.364811,0.361233,0.174988,1.128876,1.606533,2.457582
39,6.0,beta,Imp,0.838318,0.838511,0.83547,0.779904,0.230728,1.129159,1.172119,2.407922
40,6.0,beta,EM,0.781502,0.747183,0.881194,0.837391,0.290098,1.327724,1.449755,2.390825
40,6.0,beta,Day,0.781502,0.747019,0.461173,0.486558,0.194205,1.327724,1.99326,2.490408
40,6.0,beta,Imp,0.771624,0.723273,0.873744,0.814702,0.2794,1.342968,1.470511,2.394603
41,6.0,beta,EM,0.722852,0.745932,0.920284,0.894542,0.23436,1.371866,1.281318,2.492101
41,6.0,beta,Day,0.722851,0.746363,0.403429,0.383349,0.150964,1.371866,1.843504,2.569916
41,6.0,beta,Imp,0.719538,0.756529,0.921574,0.91953,0.227857,1.383312,1.31369,2.49119
42,6.0,beta,EM,0.550743,0.564291,0.910163,0.903478,0.23719,1.307138,1.130275,2.441954
42,6.0,beta,Day,0.550743,0.562039,0.473325,0.493931,0.180154,1.307138,1.618731,2.500495
42,6.0,beta,Imp,0.50926,0.530831,0.929457,0.930142,0.236434,1.340991,1.085148,2.448258
43,6.0,beta,EM,0.759321,0.772719,0.779135,0.683478,0.280385,1.321719,1.032531,2.419768
43,6.0,beta,Day,0.759321,0.770272,0.345518,0.317,0.198978,1.321719,1.471283,2.516024
43,6.0,beta,Imp,0.757586,0.777938,0.7734,0.670435,0.282788,1.320597,1.038272,2.419413
44,6.0,beta,EM,0.692032,0.683543,0.86031,0.838878,0.326119,1.216741,1.306736,2.412794
44,6.0,beta,Day,0.692032,0.684592,0.639681,0.641373,0.280505,1.21674,1.629568,2.466929
44,6.0,beta,Imp,0.652922,0.657094,0.842858,0.809917,0.306702,1.263063,1.339686,2.420985
45,6.0,beta,EM,0.605047,0.602376,0.90883,0.923445,0.279487,1.416783,0.910455,2.443221
45,6.0,beta,Day,0.605046,0.600917,0.33242,0.324372,0.219141,1.416783,1.397586,2.502781
45,6.0,beta,Imp,0.618451,0.600386,0.909389,0.927064,0.275895,1.401414,0.913277,2.44569
46,6.0,beta,EM,0.7318,0.762803,0.844249,0.829491,0.230733,1.361265,1.143194,2.454727
46,6.0,beta,Day,0.7318,0.762728,0.392397,0.383349,0.180202,1.361266,1.547237,2.506825
46,6.0,beta,Imp,0.735617,0.765252,0.870091,0.834204,0.230285,1.352188,1.106186,2.45696
47,6.0,beta,EM,0.759239,0.749472,0.910104,0.898261,0.3376,1.388192,1.562823,2.378439
47,6.0,beta,Day,0.759239,0.749399,0.611649,0.604512,0.2958,1.388192,1.999915,2.445936
47,6.0,beta,Imp,0.75123,0.719744,0.872142,0.863231,0.298511,1.389146,1.599345,2.399905
48,6.0,beta,EM,0.694964,0.658571,0.875891,0.839313,0.339532,1.324764,1.36056,2.384691
48,6.0,beta,Day,0.694964,0.658516,0.511938,0.530791,0.201547,1.324765,1.809348,2.480097
48,6.0,beta,Imp,0.693168,0.655546,0.883902,0.85211,0.335069,1.32101,1.335216,2.389545
49,6.0,beta,EM,0.766728,0.733689,0.793823,0.748696,0.19384,1.276856,1.131821,2.460991
49,6.0,beta,Day,0.766728,0.734172,0.09214,0.184302,0.141125,1.276856,1.526034,2.510048
49,6.0,beta,Imp,0.765107,0.725688,0.764993,0.70906,0.193162,1.275924,1.144619,2.462556
0,6.0,both,EM,0.701251,0.715389,0.731688,0.674641,0.229603,1.308838,1.107035,2.431938
0,6.0,both,Day,0.701252,0.714816,0.04338,0.058977,0.206269,1.308838,1.486313,2.47947
0,6.0,both,Imp,0.677322,0.688676,0.669244,0.656372,0.179795,1.351352,1.154869,2.446876
1,6.0,both,EM,0.685826,0.572703,0.857329,0.845217,0.294699,1.288049,1.148029,2.453542
1,6.0,both,Day,0.685827,0.571742,0.263621,0.243279,0.241047,1.288047,1.730329,2.539804
1,6.0,both,Imp,0.60842,0.46129,0.847221,0.86671,0.261126,1.391926,1.207544,2.461472
2,6.0,both,EM,0.851501,0.819086,0.836752,0.787734,0.351665,1.248972,1.139729,2.431436
2,6.0,both,Day,0.851501,0.819343,0.276873,0.265396,0.304824,1.248971,1.58142,2.496557
2,6.0,both,Imp,0.811965,0.765715,0.669712,0.55396,0.300854,1.349983,1.297663,2.456337
3,6.0,both,EM,0.753256,0.677894,0.93132,0.887584,0.325867,1.550988,1.396677,2.39637
3,6.0,both,Day,0.753257,0.682649,0.537236,0.567652,0.266071,1.550986,2.025416,2.502115
3,6.0,both,Imp,0.676151,0.556542,0.805088,0.738081,0.263971,1.685143,1.606407,2.419316
4,6.0,both,EM,0.694946,0.698438,0.881774,0.85211,0.360091,1.506658,1.161984,2.430568
4,6.0,both,Day,0.694946,0.698888,0.437309,0.390721,0.32014,1.506657,1.645292,2.500068
4,6.0,both,Imp,0.64803,0.653059,0.726243,0.72846,0.313138,1.575167,1.325054,2.451497
5,6.0,both,EM,0.708573,0.698751,0.870325,0.897586,0.325911,1.375197,0.931452,2.37192
5,6.0,both,Day,0.708573,0.6978,0.206195,0.265396,0.250065,1.375196,1.442134,2.455562
5,6.0,both,Imp,0.661834,0.631162,0.792767,0.820458,0.289251,1.447892,1.022707,2.387197
6,6.0,both,EM,0.765786,0.758574,0.848097,0.859504,0.369934,1.382571,1.138094,2.367367
6,6.0,both,Day,0.765787,0.758703,0.498491,0.398093,0.342436,1.382569,1.559185,2.436146
6,6.0,both,Imp,0.696303,0.664943,0.699791,0.757721,0.29969,1.509646,1.324843,2.398809
7,6.0,both,EM,0.798099,0.753849,0.860968,0.840183,0.371316,1.142182,1.286182,2.382847
7,6.0,both,Day,0.7981,0.753533,0.330734,0.272768,0.327392,1.142179,1.810428,2.462022
7,6.0,both,Imp,0.708523,0.634231,0.8315,0.820714,0.320481,1.297741,1.376614,2.404539
8,6.0,both,EM,0.798841,0.809993,0.89545,0.870435,0.395185,1.634107,0.835515,2.385464
8,6.0,both,Day,0.798842,0.812563,0.254128,0.265396,0.333159,1.634105,1.450394,2.485436
8,6.0,both,Imp,0.736996,0.7302,0.841224,0.804348,0.358145,1.768023,0.942869,2.404622
9,6.0,both,EM,0.733221,0.684183,0.823672,0.814525,0.247897,1.437312,1.013582,2.458538
9,6.0,both,Day,0.733223,0.684545,0.483109,0.493931,0.276586,1.43731,1.401235,2.493354
9,6.0,both,Imp,0.638762,0.579013,0.701189,0.729606,0.181715,1.578494,1.172498,2.473148
10,6.0,both,EM,0.673617,0.681312,0.908517,0.875652,0.319984,1.243265,1.164044,2.441546
10,6.0,both,Day,0.673617,0.681888,0.702764,0.715093,0.27576,1.243264,1.515258,2.500631
10,6.0,both,Imp,0.479239,0.444593,0.812171,0.733726,0.245621,1.435598,1.343327,2.464353
11,6.0,both,EM,0.707306,0.663897,0.827443,0.763478,0.284724,1.299319,1.347412,2.41927
11,6.0,both,Day,0.707306,0.663712,0.227918,0.265396,0.244516,1.299318,1.913632,2.506382
11,6.0,both,Imp,0.663443,0.596447,0.759742,0.653905,0.221148,1.359093,1.426504,2.445296
12,6.0,both,EM,0.694073,0.69751,0.868018,0.83913,0.425895,1.383018,1.446426,2.36047
12,6.0,both,Day,0.694073,0.697542,0.670024,0.626628,0.383684,1.383017,1.767373,2.424153
12,6.0,both,Imp,0.468998,0.451743,0.819527,0.788169,0.345584,1.637018,1.619565,2.398185
13,6.0,both,EM,0.817219,0.780225,0.868557,0.841739,0.343998,1.283381,0.884061,2.378267
13,6.0,both,Day,0.81722,0.780329,0.25882,0.243279,0.27945,1.283379,1.335341,2.449662
13,6.0,both,Imp,0.774861,0.714401,0.773409,0.711769,0.283109,1.379985,0.990753,2.405589
14,6.0,both,EM,0.827963,0.796954,0.913268,0.922809,0.472212,1.465734,1.359246,2.301065
14,6.0,both,Day,0.827963,0.795753,0.611787,0.582396,0.395202,1.465733,1.973532,2.449823
14,6.0,both,Imp,0.704225,0.613205,0.813024,0.795301,0.413066,1.688596,1.588363,2.336585
15,6.0,both,EM,0.736701,0.74067,0.76365,0.572858,0.332598,1.436279,1.184496,2.427617
15,6.0,both,Day,0.736701,0.741014,0.483189,0.258023,0.291778,1.436278,1.459473,2.477927
15,6.0,both,Imp,0.691323,0.695842,0.533977,0.312215,0.273862,1.518521,1.358725,2.452441
16,6.0,both,EM,0.765585,0.725484,0.884588,0.868639,0.398041,1.281553,1.431173,2.402372
16,6.0,both,Day,0.765586,0.725007,0.489102,0.486558,0.334396,1.281551,1.929595,2.49071
16,6.0,both,Imp,0.677899,0.612803,0.773202,0.749674,0.325627,1.417233,1.589788,2.434996
17,6.0,both,EM,0.750834,0.707747,0.816429,0.775652,0.435141,1.588488,1.230425,2.391213
17,6.0,both,Day,0.750834,0.707633,0.710709,0.707721,0.442018,1.588487,1.463255,2.430602
17,6.0,both,Imp,0.612442,0.526432,0.660728,0.615285,0.344165,1.775062,1.417084,2.436047
18,6.0,both,EM,0.670862,0.530871,0.77798,0.806697,0.356924,1.569759,1.338645,2.422857
18,6.0,both,Day,0.670864,0.530518,0.664315,0.692977,0.320841,1.569758,1.575069,2.473695
18,6.0,both,Imp,0.560389,0.378234,0.622341,0.604571,0.285752,1.699224,1.487175,2.450546
19,6.0,both,EM,0.67635,0.571337,0.751709,0.70711,0.28735,1.362053,1.323716,2.409853
19,6.0,both,Day,0.67635,0.569579,-0.036222,-0.125326,0.238992,1.362054,1.745324,2.477648
19,6.0,both,Imp,0.677903,0.572676,0.594146,0.518486,0.227068,1.360071,1.443061,2.43692
20,6.0,both,EM,0.744156,0.779589,0.883908,0.788604,0.348085,1.60914,1.116355,2.413918
20,6.0,both,Day,0.744157,0.779432,0.502879,0.449698,0.297054,1.609138,1.556416,2.482251
20,6.0,both,Imp,0.669211,0.697103,0.759623,0.683924,0.30165,1.754287,1.309384,2.427438
21,6.0,both,EM,0.778792,0.802896,0.918025,0.909328,0.374478,1.308035,1.173277,2.397634
21,6.0,both,Day,0.778792,0.803029,0.42454,0.398093,0.322247,1.308035,1.731959,2.478928
21,6.0,both,Imp,0.691601,0.695269,0.830149,0.857019,0.320818,1.473508,1.354188,2.418994
22,6.0,both,EM,0.802956,0.808598,0.794831,0.752066,0.340933,1.618905,1.051605,2.384639
22,6.0,both,Day,0.802956,0.80951,0.282276,0.228535,0.287166,1.618904,1.428399,2.448412
22,6.0,both,Imp,0.771882,0.784338,0.59002,0.611668,0.28877,1.694917,1.207607,2.411028
23,6.0,both,EM,0.771618,0.786139,0.841662,0.82087,0.256568,1.490928,1.11019,2.437769
23,6.0,both,Day,0.771617,0.785115,-0.194121,-0.103209,0.168219,1.49093,1.624514,2.517768
23,6.0,both,Imp,0.781222,0.791526,0.676755,0.68,0.215012,1.473062,1.23218,2.461001
24,6.0,both,EM,0.778277,0.769761,0.90279,0.92087,0.3985,1.543271,1.193387,2.369947
24,6.0,both,Day,0.778277,0.769047,0.593061,0.538163,0.343992,1.543271,1.68315,2.461499
24,6.0,both,Imp,0.642661,0.620708,0.823021,0.811481,0.350605,1.767723,1.386149,2.38871
25,6.0,both,EM,0.746638,0.749225,0.914783,0.937595,0.403214,1.341568,1.249241,2.379028
25,6.0,both,Day,0.74664,0.750712,0.570502,0.545535,0.353613,1.341566,1.705893,2.452476
25,6.0,both,Imp,0.641698,0.638463,0.796809,0.868147,0.348614,1.493387,1.436137,2.405077
26,6.0,both,EM,0.793832,0.755495,0.928391,0.913677,0.34417,1.773973,1.273094,2.400194
26,6.0,both,Day,0.793833,0.754432,0.486215,0.375977,0.285717,1.773971,1.888219,2.502779
26,6.0,both,Imp,0.737305,0.690538,0.777534,0.794604,0.273947,1.900334,1.488962,2.432258
27,6.0,both,EM,0.804858,0.777444,0.932653,0.92087,0.354684,1.168193,0.882257,2.393561
27,6.0,both,Day,0.804858,0.77624,0.446923,0.464442,0.314231,1.16819,1.408834,2.460569
